Price,BusinessId,Category,CheckinCount,lat,long,Cluster
1,xLADsjoWssHw_nsK-XtOvA,FastFood,47,35.135564,-80.738002,2
1,QtgwtufoRomTKwase6BdEw,FastFood,28,35.061576,-80.815612,1
1,MC8Fv4Hd4reUsTKJYoZPfg,American,661,35.247376,-80.805456,3
1,p9XXzxcT42iyI_eB-mUD_g,FastFood,4,35.117001,-80.961721,0
1,NzdRlJpFNtU9G48IXEES5g,Asian,8,35.070227,-80.699286,2
2,NGILhbY8zh_wACzUDQFbCQ,AllTypes,43,35.203941,-80.759566,3
1,iqRYKjckKZh1ifqRQVlygg,NightLife,66,35.22586,-80.846935,3
2,-9BeUZZ1Jph1pD5qpax21g,American,130,35.160312,-80.849069,0
1,H83p6FiaQochD6M6eOwEFg,American,17,35.321591,-80.652494,3
2,hxWIMJcbRIs042qbLL0RLA,AllTypes,6,35.152222,-80.745487,2
1,pd1tgMuzC5lkNnsNCr4tBg,FastFood,22,35.136355,-80.713724,2
1,4s1g0_00RYhhC1BuOlGdzQ,FastFood,68,35.326877,-80.944774,0
1,o43fODlEvWd_eTo5-tljAg,AllTypes,16,35.213819,-80.769266,3
1,6lhDyoMm2C2p5PgYfVhWGw,AllTypes,5,35.31061,-80.748385,3
2,HZ9eKswFKunhaT-wNhdr_Q,American,33,35.209084,-80.857952,0
1,izDwjiWv9aJG0viohumDyg,AllTypes,101,35.163845,-80.739082,2
1,IcOkka6e5QZ0Pkz-KIdlgQ,American,55,35.140758,-80.73564,2
1,KTL1VCXn-mPmGc6LPjnSgA,FastFood,13,35.19287,-80.795726,3
2,xZNZqczahipDzSomb48Twg,American,79,35.116574,-80.722262,2
1,UlVo_EMmSooxXVLLp9g5RQ,Mexican,95,35.365432,-80.711154,3
2,q7pDI7IcXc0_EBytJ-Lndg,AllTypes,151,35.095275,-80.779138,1
1,q5kF1NoeT0OFFJi2L6IQow,AllTypes,173,35.190178,-80.92195,0
2,eyTE5hIelyYDjFuHFIRCIQ,Asian,74,35.034338,-80.806346,1
1,rjhfcj3YO2bIpI_FBbq7Nw,FastFood,29,35.300651,-80.802205,3
2,gWZt5lnRQPbTwXRi9Ik6Tw,Seafood,461,35.219612,-80.8,3
1,15hrYjqHdOe5VK4fCmYJAg,AllTypes,16,35.083819,-80.66041,2
1,sCnl_iuoOmxm5H9NFfclrg,FastFood,65,35.054283,-80.852313,1
2,oY8Az_5FHjsAYgPwnoZ-7w,American,114,35.176496,-80.802224,3
1,iabCqsDwoWzxeL1G9qs4fg,AllTypes,9,35.219533,-80.835537,3
2,dfxGnjDhsLCA7B9FQgvTdw,American,15,35.228307,-80.84555,3
1,GWS1sRPSBCFT395QYi6Q9g,FastFood,50,35.095935,-80.677429,2
1,hAqS9S7yqgxXSf7HemxyDg,American,63,35.097077,-80.779099,1
1,JbXu0F69cQig4wrK1BJmBg,NightLife,114,35.226008,-80.846744,3
1,56GrMiv4WCyc8kltBUUxQA,American,47,35.173798,-80.65743,2
1,4DpqEjsFyH0y9B5QvdR8Gg,Asian,11,35.297087,-80.755382,3
2,6sacMshKy0kYHEk_Zr1yBA,American,31,35.061657,-80.813174,1
2,3WZirVpghhNWTa4N2HU-xQ,American,458,35.226108,-80.84686,3
1,n6iMTXH5rTBeQyDMJzmnkw,FastFood,69,35.237049,-80.881257,0
1,RU5so-ExZLhPXrJDSXDCPQ,FastFood,82,35.088675,-80.865605,1
1,UNjUknUqBzufyPKeMi3FpQ,FastFood,58,35.336963,-80.755069,3
2,GK2l8kqPJu9Byk-c1D0-aA,American,899,35.240667,-80.845087,3
1,ZEy0SageTYD9Pc94lmlfKA,American,61,35.227087,-80.843127,3
2,4rCM7UkVpaKAOKkoy_nTUQ,Asian,83,35.310176,-80.749443,3
1,gBD36e9tnoGDoa07zlXTcw,FastFood,17,35.213449,-80.825939,3
1,DuCPBzMB94x2n8x1v8uX2A,Italian,32,35.321683,-80.659621,3
2,lhsyRdDtRNjOJ41ferYagQ,AllTypes,1144,35.221008,-80.81488,3
1,fUmRkOy1YAPMdxXoLUPPOg,American,114,35.070227,-80.699286,2
2,atyhHJJbB0c29wTrkIIIxA,American,395,35.307903,-80.755859,3
2,4MuAYyzgK2AhwMlBOjzTNA,AllTypes,354,35.055385,-80.834932,1
1,z0lvl46xW3jtj8S7E01kBw,FastFood,262,35.060835,-80.814262,1
2,_Qmbgb_43PtHyA2cN8YZ2A,Italian,36,35.199132,-80.841426,0
1,BpmIkVMjv9sWi4rgx0SVIw,AllTypes,239,35.202947,-80.760954,3
2,F9L6Ueq6W6t-pwGjevE2Yg,AllTypes,18,35.203695,-80.760588,3
2,DsQ66YxIAAn4stvkv0OPXA,AllTypes,6,35.363335,-80.711935,3
2,XKWN6DnpcXxXNvTjjzvMPA,Italian,52,35.337229,-80.756654,3
1,YqDzCl6uVNJ3vhJm9yQEcw,FastFood,47,35.225849,-80.843178,3
2,I4miZPiYTLq8NwG29RNT8g,American,29,35.333813,-80.79141,3
2,AuauXx2yISco80jjAefagg,American,42,35.038718,-80.793308,1
1,J-zxZQBf7MVMW-cnoyWbFQ,Mexican,15,35.190878,-80.929697,0
1,qhef8-iR4I3litatocWBpA,FastFood,26,35.190365,-80.929099,0
2,8qx3xXFwUT_18mgO_8vuCA,Italian,7,35.138139,-80.935394,0
2,jEl3EMDpkGTaPz-eRA8mgw,FastFood,75,35.223822,-80.848,3
1,Q7PlJOw3L9YddzrxSAyi-w,Mexican,4,35.082645,-80.885621,1
1,wO-V7Eqttzlkbmqz3UZzCA,Mexican,57,35.054283,-80.852313,1
1,vtuSUAOGDfhTe_vnwZ3a9w,AllTypes,7,35.076814,-80.669235,2
1,jXgJIARO9T6R8mkWxqXUIg,AllTypes,144,35.034643,-80.805795,1
2,ed6RnUHJJlyFnhJpuiHpKg,Mexican,120,35.350894,-80.841644,3
2,F8ZmVRwRU2QmoIXeBd5jPA,Italian,5,35.069293,-80.702875,2
1,LG1labdeA_BkIyZimEpvhA,FastFood,28,35.215191,-80.828251,3
2,2TV2oOR3qMWKhTFQNJFFnw,Italian,57,35.201956,-80.844507,0
1,KTsDUBpgFjJ3XYnnaN-sOA,FastFood,32,35.194215,-80.87249,0
1,5p1gus3nYUDaffo9soDPgQ,Mexican,110,35.225378,-80.841961,3
2,8IlzP5Ci995WwSoZ2JVbGg,AllTypes,54,35.096098,-80.785635,1
1,Mgn-HWhZIDO0LNvdjdrfDg,AllTypes,28,35.088675,-80.865605,1
1,wJvAcVrk069r8emMbIvcjg,American,101,35.068652,-80.841428,1
1,VcRCpmrHldt_9MDYu3MP-Q,AllTypes,5,35.05703,-80.85165,1
2,bp8T6-NZFKw3-Ga6ssU28w,FastFood,77,35.297572,-80.737597,3
2,T-hoctrFbfDULmRty_2UIg,Italian,450,35.226253,-80.844313,3
1,JzJxb7cQGg7zQNnUQk91yQ,Mexican,10,35.202752,-80.753982,3
1,QlXxMRAznnbgzdT2yk5r2w,AllTypes,55,35.145733,-80.936552,0
2,py-GHWztjFhria6RZs9Q2w,American,277,35.053503,-80.851738,1
1,F4Ge6XtaIR4s-fMKd55YfA,FastFood,41,35.341504,-80.769551,3
1,oe9QUE1mG-KyUCZwXUrq6Q,Italian,3,35.05294,-80.769709,1
2,lO5orbaGXXlz7jcdke-uaw,Mexican,18,35.213908,-80.771246,3
1,7LnQx6Wzi-omWMYodmrEGQ,Asian,138,35.22547,-80.848544,3
1,H-pLahyneioCeCFHk2lD7g,Asian,5,35.228365,-80.842652,3
2,ddpzgkikbofq8VlaeN9crw,American,86,35.310898,-80.750695,3
2,RguKChB4sdPwYA_1_S6JMg,AllTypes,164,35.068473,-80.842451,1
2,c1GbzqEZi42MTLAH6E9dug,Italian,5,35.053555,-80.81162,1
2,bE_cw4gUA4KqfA5CFVEzYg,FastFood,227,35.091347,-80.845919,1
1,sENZbmzhGrktXtRfxptymQ,AllTypes,98,35.240445,-80.9196,0
2,kKQFAPfh5gm1n7l-6uhGsw,American,30,35.243155,-81.028482,0
2,6Le3aK5pUrGZaRVMGS0H7w,American,568,35.225047,-80.84266,3
1,33HGPPn76nwLDYdAp2zUkw,Mexican,26,35.227087,-80.843127,3
1,1WxYm0hlzXnvLAGUe6wwEw,AllTypes,43,35.219106,-80.797052,3
1,ChDMwO8gnbwSUwMvmRbxjQ,Asian,16,35.022754,-80.846811,1
2,VsaFeXDhG75yTWUGTDzNAA,AllTypes,213,35.2208,-80.815875,3
2,sLTur8Xo0ZAWx5Q3QMTw5w,FastFood,97,35.22547,-80.848544,3
2,2y-zifC8_V5XUTsyCSWvdQ,American,364,35.198956,-80.852001,0
1,EvJyPhNnDOtwkfpypk2_6A,FastFood,9,35.086743,-80.696226,2
3,-6ozQS5Mc6xDyGFNLNh7ZA,American,61,35.224662,-80.846146,3
2,P9pZLGjYc1j7VPO-KIBpMw,NightLife,341,35.216091,-80.853711,0
1,43WsbaQ0-yr72YfqwQAC0g,Italian,58,35.190366,-80.922471,0
2,Ir2mw-tp-80rlwAMxxO_VA,American,503,35.056006,-80.852837,1
1,4y7QjZv6ullXe_0VE1yNAA,FastFood,35,35.149495,-80.831223,1
2,OBH2AcNS5FQcS4lpK3FEMQ,Asian,40,35.123323,-80.710313,2
2,LLlUCgqdw6kbvV4Cvgq90w,AllTypes,72,35.224662,-80.848495,3
1,vTANBsj-8U-I-He1GfdNyw,Asian,83,35.224643,-80.846515,3
2,zDZG-JLtGxRnunCY9jaERQ,Asian,42,35.303872,-80.749548,3
1,EQ0Q_35W_I9TFvvD9nY4xw,AllTypes,72,35.219452,-80.835695,3
1,0Iu3lb-HD3IrsowtbVGzPw,Asian,18,35.333953,-80.79197,3
1,s_hoyLhAuqSngqtccWHERQ,AllTypes,4,35.215827,-80.828289,3
2,CXMJ7uy7gCQ8ZoVazWUe-A,NightLife,23,35.226108,-80.84686,3
1,slBLrfkdIJ_3NKN-ZaW4aQ,FastFood,196,35.200356,-80.843593,0
1,zoVpioBJKzyCvx9Wp1zItg,FastFood,50,35.16325,-80.886718,0
2,MoW8sRQFS5ShuujEcfATzQ,NightLife,114,35.239234,-80.845615,3
2,jP8vJjSR99vd8-ket5_NzQ,Italian,357,35.052607,-80.851489,1
1,2W-HzIcovMkhB3p6deq1Sw,American,38,35.089483,-80.896328,1
1,U8v3YCzXllGS2ZBrLOr_rw,FastFood,223,35.21357,-80.833497,3
2,sP87lLbNzsRMICzwYUwFQg,Italian,78,35.219378,-80.945041,0
1,1MiiUX0bjhfQoVF9c-be_A,Asian,51,35.190366,-80.922471,0
2,3hWuhwAKxodX8ayAb-fe2g,Italian,99,35.06862,-80.842617,1
2,u8LsKcXXnPMpQqrykr_apQ,American,266,35.137833,-80.933055,0
2,kdwL1gR2U0izpYR_QDXeQg,Mexican,185,35.212768,-80.835718,3
2,9xoEUUPmh3JnSl9B9IglPA,FastFood,121,35.213641,-80.826168,3
1,k3hnjXbXs4I4a4rWDCcWUw,FastFood,110,35.13524,-80.9387,0
2,AL2w0DAM7-6sJkBVI2qtHg,Asian,86,35.126802,-80.708281,2
2,4z60nK3meSf0w0gYhH2CuA,NightLife,290,35.226874,-80.840764,3
3,nt1XC82nR3VSNvTKGX--cg,American,165,35.223188,-80.846627,3
2,eyG2mIQ0AxhJilhMWQhs1Q,American,120,35.219887,-80.944925,0
2,5QbhinIYn9IcoQwEzqKH6g,American,169,35.056699,-80.835367,1
2,OAi1g2Go1MBjaR9m1fEHHA,American,403,35.171822,-80.807143,1
2,Ft6JFUO5-hjV_w6HuUs9LQ,Asian,151,35.105019,-80.987412,0
1,99BYcmfuAlc49N4E-Ip--A,FastFood,18,35.227087,-80.843127,3
1,BLTrjqOHhtg6yYk8ObeAxQ,FastFood,56,35.153939,-80.831755,1
2,BeyxMq-gItRJLO7sU73y5w,American,40,35.102467,-80.99095,0
2,7BUdfIyfn3H0a55eFSt9bw,AllTypes,650,35.227462,-80.838894,3
2,wfkuFh39uIaXIDCpkUJV2A,AllTypes,117,35.224031,-80.848677,3
2,O5rT7T6nW-5mUHKeoi68qg,AllTypes,139,35.227415,-80.84523,3
3,PCsgSmRJSV7iqZ4Al2mEkw,American,414,35.224467,-80.847868,3
2,nlK4L4ntOe5zptVPj8KYxw,FastFood,219,35.370628,-80.715955,3
1,_Bh7HA8P570v2DIsltppZQ,FastFood,51,35.161128,-80.849317,0
1,VkeJXFNMGHgZBFDOlZE0jA,American,19,35.223866,-80.844683,3
1,aL9GXjdgNyJuCN0RzTFDtg,American,217,35.231091,-80.838169,3
1,vbCeXoEanx1D6pvfEuq8uw,FastFood,49,35.224097,-80.894656,0
2,sOsRiemCb1f_FdwjOVHl9w,NightLife,30,35.211276,-80.762534,3
1,Lohr8rcz02PENa27WA3ovg,Italian,25,35.119931,-80.719916,2
2,G0we_ApIsxIUTi5zoxkJjw,NightLife,12,35.202356,-80.790535,3
1,mPhpRGTgusNHOXgvF43FQg,American,9,35.104564,-80.98864,0
1,VzoxQsAAnpWXm5TSAHZnbw,American,10,35.137223,-80.734594,2
2,TZgbUbApLjWWES9Y7ONtNQ,FastFood,459,35.219359,-80.942566,0
2,ZPDXRL9b5sIl-84p6AdNAA,Asian,8,35.123138,-80.730214,2
1,Zdg2UDyqWc2Tn1L9m5z6aQ,Mexican,13,35.212722,-80.763626,3
2,iCc5df9yAI0vodPtPiuOBg,American,9,35.216892,-80.837166,3
1,sD4unu3UGDK6HO__k0IEbQ,AllTypes,17,35.17354,-80.65703,2
1,u9521MhFE7jiqq0B51xfrQ,American,99,35.226241,-80.841935,3
1,uy8jqFcLAA-dve66REHmRg,FastFood,243,35.303021,-80.750049,3
2,gTXSJ9lJOYtpuUqAWDxX2g,Mexican,11,35.115483,-80.720707,2
1,3n8a3S-UUO5YlfWVKclvfQ,Italian,20,35.176089,-80.653734,2
1,qjD1sRCQIQoVP6nFIuomNA,FastFood,17,35.13813,-80.877406,0
2,93G3ed4rBSvNtaFck7Xemg,AllTypes,66,35.082584,-80.732596,2
2,Zj30w70HgNoxtAyUJuNe9w,AllTypes,119,35.154266,-80.828018,1
1,tFwZL_7idddle8Rl1CAPQA,American,96,35.329567,-80.826218,3
2,VkyEBbis8HpKRzVPIFX1cA,AllTypes,36,35.133765,-80.710801,2
1,HIphmsTpcdGy2f3TNGB9pA,FastFood,19,35.339783,-80.834054,3
1,en8csXJNIkoBOOMawtyuTQ,FastFood,35,35.350894,-80.841644,3
1,68-awbel3nSkmOfkGFxbIQ,Mexican,94,35.229302,-80.865496,0
2,qI7unfdPyG9sg6BVf9XbBg,Asian,68,35.077166,-80.652647,2
2,53XELWKwAUyCNQSV9Q0z2w,Seafood,71,35.318202,-80.672167,3
2,8juhra3Et-cNjH3KH4jFsg,Italian,140,35.171616,-80.848753,0
2,U9zkQuiqehClzoJ74siF8w,Italian,422,35.227582,-80.837912,3
1,AVmjohW9XQrCVHcsIH3LEg,AllTypes,17,35.225394,-80.84395,3
1,c8G5lj5pAv9KEwz0piZjNQ,American,199,35.226433,-80.84468,3
2,zBMJYg34dTe5nZm6QVPYeg,American,302,35.226647,-80.840727,3
1,SVbmyfioykMujIr4GZ0ziA,American,84,35.244617,-80.803314,3
1,XT-fHTsLouy0KDdX0m1B-A,Asian,5,35.163845,-80.739082,2
2,I7pe2uywirqgBVc2V_sWLg,American,114,35.218851,-80.945174,0
2,5bHaoTkL1tYGi8lUVeYHUw,Italian,10,35.295647,-81.016363,0
1,B5r7ThTRABAQjEwJtfMPcQ,AllTypes,5,35.203695,-80.760588,3
2,m_vaBvaZ8sKgLzDOO67nXg,NightLife,55,35.230789,-80.838406,3
1,YKAu04U-xLjHJhQxcL3Aiw,FastFood,64,35.367666,-80.711109,3
1,zzgXEteMduykqN8JAUG4CA,American,22,35.349825,-80.842019,3
2,daj1XS3M-_56YVhVevncmA,Mexican,102,35.085435,-80.847571,1
1,7CiT-PNQirqzDWKw4xKXPw,FastFood,57,35.15374,-80.834827,1
2,wCBpyIrn3RfJfS0CZjOQrw,Italian,410,35.146363,-80.827976,1
2,0R5W3JfCKW_DT6szm-826A,American,17,35.159372,-80.889648,0
1,SdMmB-Yjmj2AlnI1G71AuA,American,26,35.135818,-80.938889,0
1,ufXEzi0gr019Iia6OVN7lA,Asian,15,35.345074,-80.887138,3
2,h3c8XBQTer_3_OirrvUflg,American,597,35.228818,-80.843053,3
2,ZFdzX-jdfVEO2yQ8sEWp9Q,Italian,43,35.219378,-80.945041,0
2,Yg72nmS4epd8gyaXKn2o4A,Mexican,115,35.139977,-80.735169,2
2,d0j_HjzUYFVuCHNuBPF6DA,American,190,35.226432,-80.842568,3
2,y10TI41b1fNeyjCmxmORwg,Italian,148,35.208494,-80.86122,0
3,mH3fUPIdmh5ybrmD48pJkQ,American,64,35.128227,-80.702434,2
1,h9UyxcAZN4ynvhbfXnZnAA,FastFood,22,35.233575,-80.848988,3
1,2XU8BqJ81UxQn8SOi01R8g,Asian,44,35.162639,-80.738077,2
2,_YCwkkdiW5KliTK8g8Tlew,American,817,35.245547,-80.809477,3
2,6nWbtuFcVxU-2JxHZ6viXg,American,18,35.296498,-81.016434,0
1,4OHAM_ZVrD4xsQL7dJKy6Q,American,203,35.136277,-80.905405,0
1,8unAqwsmtYQrwCqL1IYx-Q,AllTypes,47,35.280888,-80.793558,3
2,eUjHlutl8ti5phHfTQZhvg,AllTypes,201,35.368388,-80.711993,3
2,CcSt0qXxpbpqqylcK0KhMQ,American,23,35.091398,-80.876143,1
2,-IpYERO_XHBIaVaWGdmPEg,American,104,35.153565,-80.834575,1
2,WrQo9ryHWgALuM08knK4Vw,Seafood,7,35.261542,-80.836737,3
2,IAjnFU8VeWN9yo5m3NWWYA,American,399,35.216291,-80.854933,0
1,N-jfUfIei1WP6ceQB9oRCw,American,23,35.179503,-80.884046,0
2,Cbm9WtXkOLcQ6u35O3zFOA,AllTypes,439,35.154495,-80.875159,0
1,kz_-Z9x1ffigBckrhrYpKw,FastFood,109,35.15213,-80.841679,1
1,Q0070Z9KMleHbc-uI1e5MQ,FastFood,159,35.172179,-80.662766,2
1,nDMqBGHBmdjHapvtjBtkwg,American,670,35.199798,-80.842295,0
2,vWU4I-1g-Cf9w-aWeNCuRw,AllTypes,208,35.204466,-80.792443,3
2,vtx6CBAGAMq_vQpSyXmZaw,NightLife,28,35.349545,-80.843984,3
1,1qgy9kz5TQaTm-9qcoATwg,American,56,35.127239,-80.877289,1
1,auY20UqUcNCA3NovX8NnOQ,FastFood,120,35.21311,-80.835192,3
2,CdihJLYPU5TqhQpxbuuO6g,American,39,35.13532,-80.71583,2
2,csdg3ZSLpI9PJmb0esKBnw,Mexican,69,35.29441,-80.74247,3
1,C3QfGqD3qjWUbwBOkEjqSQ,Italian,3,35.307084,-80.720937,3
2,zu6wQBMMWDqaksTZMelasQ,American,532,35.373638,-80.726082,3
2,yjL8-WmQMpweDNGArchAOw,American,54,35.219378,-80.945041,0
2,KZ3FKcto4dZz0c7uoRSV6Q,AllTypes,70,35.04055,-80.861406,1
2,ziWLF07wbG5Z4lQDZCZ1nQ,AllTypes,144,35.300965,-80.75374,3
1,7PMBV_jpjiUvdoZc-i1uww,AllTypes,14,35.319499,-80.952736,0
2,uQ1A9spWBHXOQhSF7y3Nyw,Italian,116,35.095965,-80.780178,1
2,EZU__cpyxahCBzq6VAfZIQ,Asian,110,35.162006,-80.886268,0
1,hdm4v0WEiZZTttlUnfJy4w,FastFood,11,35.08302,-80.728738,2
1,iDvGxQiJegcYlf0vJxZV-w,FastFood,45,35.08945,-80.869378,1
1,QRLo5dvsir_0-Xi9BrHcjw,Mexican,14,35.219076,-80.796646,3
1,akYe4za4jNTJbBKqF-KRBA,Mexican,52,35.117566,-80.856612,1
1,DWpHuxLVW6tVldtMkzplQQ,American,112,35.228866,-80.841366,3
1,xefCNN_NNtCgVS9YwbfEmA,FastFood,3,35.266146,-80.836885,3
2,qWzxhlUq472AlcFTGNlhZQ,NightLife,284,35.170862,-80.850106,0
2,HswqahLE8_fuourGE_UPVg,NightLife,17,35.12819,-80.702241,2
2,0Vczk_zvQgsUGTrnBzfIZg,AllTypes,77,35.227462,-80.838894,3
1,iXaFY4gU6t8mZmsn1dtRog,AllTypes,17,35.054978,-80.835664,1
1,BACegmBxwZYKFF_EFYVu7g,AllTypes,35,35.255748,-81.027397,0
1,mczKI5f_Y0pZ5dC0vIy45A,FastFood,51,35.36972,-80.723315,3
2,iMFJhOX9-1Mtg_GX_mUO8w,FastFood,331,35.223606,-80.944204,0
1,EfyrtoGJSjwiYoHIJy9iSA,FastFood,42,35.201613,-80.84458,0
1,0pikmKdTttjRlDHRS68z0w,Mexican,56,35.143466,-80.87606,0
2,LglK3yMnn1_khmKUSL0FxQ,American,39,35.228893,-80.845776,3
2,cbBNL7Q0CIrIRkFkziMzFg,American,305,35.099179,-80.778931,1
1,KQRDftjIbGy2X2HVwm7ytg,FastFood,43,35.296577,-80.757004,3
1,COzxp1zY_Eb8eXMOMlJwXg,FastFood,7,35.249763,-80.815119,3
2,vegdbMOoB5x4LQuHaXxcyQ,American,22,35.308833,-80.750761,3
2,bXAZiCdqb_nubP0pxIhXdQ,AllTypes,68,35.082645,-80.885621,1
1,lqjL3Kn6FZnGp8vTm2rdyQ,AllTypes,11,35.160622,-80.875999,0
1,lRhKubuHbjKjEm07o-oxBw,Mexican,3,35.364807,-80.708847,3
1,nCv2hQH-j7zEMIU1fPqvlA,American,135,35.214078,-80.854689,0
1,KvAUvcVv9Xsb1-uX8dz9LA,AllTypes,27,35.176445,-80.87946,0
1,wQpuiK5Gg0G205Hneu4q0w,AllTypes,37,35.087029,-80.696022,2
2,qQFV4oWaOCSHNLEu07tjMw,NightLife,180,35.053494,-80.811756,1
2,4eWKhiixHQcEvQpwIPvT0g,AllTypes,439,35.219435,-80.813699,3
1,fRXQncRecryQrd773p7RDQ,American,23,35.336302,-80.961875,0
2,H8rjGKW1ytYadJj0C2dkjg,Seafood,92,35.152852,-80.840464,1
2,CX3M9kbR0eDm0HZJybvRBg,American,4,35.124226,-80.728692,2
2,cRkvp9Pzcpd1ROEB9MRTbg,Italian,86,35.212895,-80.834573,3
1,bgOVREi-uu2UJUJXm-6LzA,AllTypes,6,35.227308,-80.843075,3
1,sHNi50NSUkwOtO28Y60qvg,FastFood,18,35.03884,-80.794704,1
2,iWYC_DYEoNN24ZV2P4AVJQ,NightLife,166,35.085973,-80.847225,1
2,INmNgf05BuhP0AlxMYwddg,AllTypes,8,35.202742,-80.760936,3
1,X6fm6mRM1vuWLgvEy5VoYA,Mexican,6,35.2357,-80.942804,0
2,02sOq3KVhvbOzFFmkC4Qtw,Asian,135,35.116001,-80.723358,2
1,WzWTE_TNv4XDkN7m_KDWxA,AllTypes,475,35.213449,-80.825939,3
2,t66ThF12XJVpGpnnem-GqQ,American,163,35.053653,-80.81215,1
1,ZyO8YM_g-_4Wiu8eKCUjqA,AllTypes,16,35.055315,-80.835078,1
2,19-p0nsbAhxv2mlpefC4Qg,AllTypes,19,35.232204,-80.848589,3
1,i-T1EMwEZtz18zkY-NkQvA,American,14,35.000447,-80.695148,2
1,Ggrdbf2ionLPquxnuscDsw,FastFood,14,35.305935,-80.855548,3
1,WGi8SoROA3J1OeVwIurmHw,FastFood,152,35.312743,-80.743227,3
1,C7EonfwiWEOVpwuGWchJSA,FastFood,36,35.296856,-80.757622,3
1,mpcOh0HzArc52cZVWQSnCg,FastFood,70,35.202501,-80.866015,0
1,O-NqppZZm1rQGmq3ncBPBw,AllTypes,5,35.11896,-80.696549,2
1,9BDhzID4YFmtXc8ntYkcVA,FastFood,27,35.220249,-80.947334,0
2,sAg_sLbFfdtNzvHaMm1KOA,Mexican,12,35.128079,-80.938538,0
1,GHjhzsmGO9LhljiYqRq2rQ,American,60,35.030681,-80.851934,1
2,ZtTFN5WeYVYqey1-mxIxmA,American,249,35.215023,-80.854523,0
2,6M9tjZCPNJ1nNM9-ib8CgQ,American,172,35.101018,-80.987196,0
1,Rmoa8mDitKD4nDrpN50sig,Italian,17,35.128203,-80.942509,0
1,mCY4J3fZHuhpE9nUAQ0_6w,American,42,35.216323,-80.821777,3
1,ngCRSblkhes9AtGPj9_reQ,American,10,35.243591,-80.896154,0
1,zFXEy_jlNHJ3MaZpyhvqGA,Mexican,7,35.160745,-80.875674,0
2,foUl4SFiClz_5yP3dy4yrw,American,158,35.196793,-80.825859,3
2,0Ayzd0haow5Ek3CdfZg5bA,American,60,35.223591,-80.942375,0
2,frgsKRMjvUyrQjx7M93KUg,American,156,35.056981,-80.850563,1
2,sgGicoitkoAjq7gZPzkFiQ,American,90,35.133225,-80.713152,2
2,kCMqt9gHw1PVvESbWgC0sQ,FastFood,130,35.081846,-80.729597,2
1,oUF61tCSUlnXRQPKZR3DYg,American,12,35.211731,-80.937981,0
1,5HhX4bSsIhbeuDoGTqEcgg,FastFood,74,35.05586,-80.835121,1
2,3-2yz7oIwZVMl5JNZSqLXw,FastFood,99,35.235092,-80.787771,3
1,qb-JO1nP341EaHG9qVA7_Q,AllTypes,3,35.253526,-81.043641,0
2,ni6tsQpBjDabeTpGCeb0ag,Seafood,33,35.135715,-80.738137,2
1,fatPz57AIqmbCIOAqIwQ_w,FastFood,14,35.364808,-80.708852,3
1,8xizmZCds04qmKdCJEw18Q,FastFood,7,35.156298,-80.823714,1
1,ap1F9dQZn8KRZFjWRetLew,FastFood,50,35.098222,-80.778436,1
2,a_nf5aYi9p4xDmkB9Xu4xQ,Mexican,26,35.172354,-80.661499,2
2,yX-EnpnvPFjz9J-eCT9-2g,AllTypes,98,35.24732,-80.804876,3
2,O2c6M8VB3m8tR7zE7khxmw,FastFood,4,35.087889,-80.783844,1
1,CkImMpjQrEOjyohxzPbqtw,FastFood,38,35.334484,-80.814286,3
2,zqA4qJnFaVHrHJmOmQtzNw,Asian,72,35.306173,-80.752672,3
2,T1ucnWtkgIcoK7LwPZUEuA,FastFood,83,35.062059,-80.772743,1
1,9fcSfDo_U0q0u2DuOo7FgQ,American,238,35.22073,-80.816886,3
2,COquqpjSuZuUi1IbblM4Ew,American,47,35.226449,-80.842532,3
2,pLm_fB5wxWG06pYRsybNvw,Italian,69,35.022647,-80.846807,1
2,bjdCWCvMcZ5ZYZ461LBcZg,Asian,36,35.311359,-80.746403,3
1,-LSe47iB69VM1NaipPeRMg,AllTypes,7,35.226366,-80.842911,3
1,fvhYJGFHWr3frUW6jZl97g,FastFood,209,35.374317,-80.727584,3
1,eSzd3NNX6rf-qrLNP91OOg,Italian,49,35.145498,-80.930504,0
1,a5TniXbIfKFZKo_dVYkjgw,FastFood,52,35.120972,-80.720827,2
1,HPJXAmhjM4EfE5vJ_uIr6A,AllTypes,8,35.192733,-80.873569,0
2,rQ87T7pvTJ4H7K-vYYTQfA,AllTypes,120,35.219004,-80.94362,0
1,8ObIrduWIFbCM_zM7I75Wg,FastFood,9,35.103248,-80.987818,0
2,FhRQSkZwSYVJKIeDab4Dzg,American,129,35.347598,-80.858556,3
2,8uKkh5g1SFKXKW0c5u4rzw,FastFood,28,35.181369,-80.883661,0
1,AlxZVcq_DOobj6RwTejrXg,Italian,66,35.226565,-80.843063,3
1,zVtUCRpaMgGerHFV9jkOIA,AllTypes,141,35.116789,-80.719317,2
1,rXieMsTWhz_RS2IxxgnSbQ,Mexican,149,35.384346,-80.786208,3
1,0zhe1C7G5lZNbd_gTyPilQ,FastFood,29,35.227415,-80.84523,3
1,wA1P0SK0LjRwPy8JBCR8mw,Mexican,100,35.153852,-80.87657,0
1,383qWVMlSLxZdEKYE2aCXg,American,34,35.085924,-80.697022,2
2,TerqRmnDLmqwNFyHVLbmkg,Italian,61,35.089846,-80.867187,1
1,U2JW2qOGnjqPhREgUR__XA,AllTypes,40,35.317641,-80.771745,3
