state,attributes.Price Range,business_id,full_address,categories,checkin_count
NC,1,lqjL3Kn6FZnGp8vTm2rdyQ,28210,AllTypes,11
NC,1,lRhKubuHbjKjEm07o-oxBw,28027,Mexican,3
NC,1,nCv2hQH-j7zEMIU1fPqvlA,28203,American,135
NC,1,KvAUvcVv9Xsb1-uX8dz9LA,28217,AllTypes,27
NC,1,wQpuiK5Gg0G205Hneu4q0w,28104,AllTypes,37
NC,2,qQFV4oWaOCSHNLEu07tjMw,28277,NightLife,180
NC,2,4eWKhiixHQcEvQpwIPvT0g,28205,AllTypes,439
NC,1,fRXQncRecryQrd773p7RDQ,28214,American,23
NC,2,H8rjGKW1ytYadJj0C2dkjg,28210,Seafood,92
NC,2,CX3M9kbR0eDm0HZJybvRBg,28105,American,4
NC,2,cRkvp9Pzcpd1ROEB9MRTbg,28204,Italian,86
NC,1,bgOVREi-uu2UJUJXm-6LzA,28246,AllTypes,6
NC,1,sHNi50NSUkwOtO28Y60qvg,28277,FastFood,18
NC,2,iWYC_DYEoNN24ZV2P4AVJQ,28226,NightLife,166
NC,2,INmNgf05BuhP0AlxMYwddg,28205,AllTypes,8
NC,1,X6fm6mRM1vuWLgvEy5VoYA,28214,Mexican,6
NC,2,02sOq3KVhvbOzFFmkC4Qtw,28105,Asian,135
NC,1,WzWTE_TNv4XDkN7m_KDWxA,28204,AllTypes,475
NC,2,t66ThF12XJVpGpnnem-GqQ,28277,American,163
NC,1,ZyO8YM_g-_4Wiu8eKCUjqA,28277,AllTypes,16
NC,2,19-p0nsbAhxv2mlpefC4Qg,28202,AllTypes,19
NC,1,i-T1EMwEZtz18zkY-NkQvA,28104,American,14
NC,1,Ggrdbf2ionLPquxnuscDsw,28216,FastFood,14
NC,1,WGi8SoROA3J1OeVwIurmHw,28262,FastFood,152
NC,1,C7EonfwiWEOVpwuGWchJSA,28262,FastFood,36
NC,1,mpcOh0HzArc52cZVWQSnCg,28203,FastFood,70
NC,1,O-NqppZZm1rQGmq3ncBPBw,28105,AllTypes,5
NC,1,9BDhzID4YFmtXc8ntYkcVA,28208,FastFood,27
NC,2,sAg_sLbFfdtNzvHaMm1KOA,28273,Mexican,12
NC,1,GHjhzsmGO9LhljiYqRq2rQ,28277,American,60
NC,2,ZtTFN5WeYVYqey1-mxIxmA,28203,American,249
NC,2,6M9tjZCPNJ1nNM9-ib8CgQ,28273,American,172
NC,1,Rmoa8mDitKD4nDrpN50sig,28273,Italian,17
NC,1,mCY4J3fZHuhpE9nUAQ0_6w,28204,American,42
NC,1,ngCRSblkhes9AtGPj9_reQ,28208,American,10
NC,1,zFXEy_jlNHJ3MaZpyhvqGA,28217,Mexican,7
NC,2,foUl4SFiClz_5yP3dy4yrw,28207,American,158
NC,2,0Ayzd0haow5Ek3CdfZg5bA,28208,American,60
NC,2,frgsKRMjvUyrQjx7M93KUg,28277,American,156
NC,2,sgGicoitkoAjq7gZPzkFiQ,28105,American,90
NC,2,kCMqt9gHw1PVvESbWgC0sQ,28105,FastFood,130
NC,1,oUF61tCSUlnXRQPKZR3DYg,28208,American,12
NC,1,5HhX4bSsIhbeuDoGTqEcgg,28277,FastFood,74
NC,2,3-2yz7oIwZVMl5JNZSqLXw,28205,FastFood,99
NC,1,qb-JO1nP341EaHG9qVA7_Q,28012,AllTypes,3
NC,2,ni6tsQpBjDabeTpGCeb0ag,28105,Seafood,33
NC,1,fatPz57AIqmbCIOAqIwQ_w,28027,FastFood,14
NC,1,8xizmZCds04qmKdCJEw18Q,28211,FastFood,7
NC,1,ap1F9dQZn8KRZFjWRetLew,28277,FastFood,50
NC,2,a_nf5aYi9p4xDmkB9Xu4xQ,28227,Mexican,26
NC,2,yX-EnpnvPFjz9J-eCT9-2g,28205,AllTypes,98
NC,2,O2c6M8VB3m8tR7zE7khxmw,28277,FastFood,4
NC,1,CkImMpjQrEOjyohxzPbqtw,28269,FastFood,38
NC,2,zqA4qJnFaVHrHJmOmQtzNw,28262,Asian,72
NC,2,T1ucnWtkgIcoK7LwPZUEuA,28277,FastFood,83
NC,1,9fcSfDo_U0q0u2DuOo7FgQ,28205,American,238
NC,2,COquqpjSuZuUi1IbblM4Ew,28202,American,47
NC,2,pLm_fB5wxWG06pYRsybNvw,28277,Italian,69
NC,2,bjdCWCvMcZ5ZYZ461LBcZg,28262,Asian,36
NC,1,-LSe47iB69VM1NaipPeRMg,28280,AllTypes,7
NC,1,fvhYJGFHWr3frUW6jZl97g,28027,FastFood,209
NC,1,eSzd3NNX6rf-qrLNP91OOg,28273,Italian,49
NC,1,a5TniXbIfKFZKo_dVYkjgw,28105,FastFood,52
NC,1,HPJXAmhjM4EfE5vJ_uIr6A,28209,AllTypes,8
NC,2,rQ87T7pvTJ4H7K-vYYTQfA,28208,AllTypes,120
NC,1,8ObIrduWIFbCM_zM7I75Wg,28273,FastFood,9
NC,2,FhRQSkZwSYVJKIeDab4Dzg,28216,American,129
NC,2,8uKkh5g1SFKXKW0c5u4rzw,28217,FastFood,28
NC,1,AlxZVcq_DOobj6RwTejrXg,28202,Italian,66
NC,1,zVtUCRpaMgGerHFV9jkOIA,28105,AllTypes,141
NC,1,rXieMsTWhz_RS2IxxgnSbQ,28078,Mexican,149
NC,1,0zhe1C7G5lZNbd_gTyPilQ,28202,FastFood,29
NC,1,wA1P0SK0LjRwPy8JBCR8mw,28217,Mexican,100
NC,1,383qWVMlSLxZdEKYE2aCXg,28104,American,34
NC,2,TerqRmnDLmqwNFyHVLbmkg,28226,Italian,61
NC,1,U2JW2qOGnjqPhREgUR__XA,28262,AllTypes,40
NC,2,w1BaqkvQ8R-0aEcwvnnG1g,28277,AllTypes,5
NC,2,--pOlFxITWnhzc7SHSIP0A,28211,American,215
NC,2,HdPfaTXxyWhiefTSurx3ZQ,28262,Asian,20
NC,2,tSg2obMM9BsSwPY1EFaHig,28213,AllTypes,15
NC,1,5pDcg4TpMSyP7Is50LBFoA,28207,FastFood,47
NC,2,4NA8eVNA-41mcUK_QZYu1Q,28262,FastFood,46
NC,1,tXeXtTOvVLm_xGgaMEuoTA,28205,American,18
NC,2,jHAfKpTlY1LdpM_QgJO2yQ,28211,American,107
NC,2,vr8SXJqDRAtQ4EVHLktd3g,28202,American,12
NC,2,UftBjKdS_q7x9z8l8ULJZQ,28209,FastFood,241
NC,2,lZ4yGHhZrefttO3ZM88oBw,28202,FastFood,331
NC,2,BIRZcL9xJHe2VdUTmITHQw,28027,FastFood,48
NC,1,dZO5sijj4hUwhV2z9meh0A,28202,Asian,35
NC,1,_JPzBYy24mIK-Iq6xv460A,28202,AllTypes,19
NC,1,lEOzmm_S6ptr9-JVwd4LLw,28210,FastFood,19
NC,1,s4S0BJlgW7eNpt4JqeMRZg,28226,Asian,32
NC,1,3R_AAO0AI3WkR9rti5Rvpg,28104,Italian,23
NC,2,dhAzUmAFI0KY3L--hXwMhQ,28202,NightLife,192
NC,1,RLb2QD5xjXeh47nwTWCp4A,28217,FastFood,7
NC,1,ugnkhOtu4bZziV9JJYWN0w,28217,FastFood,7
NC,2,GhgR_497U6hXKqPGmQKKMg,28210,American,53
NC,1,DO3XP1OOGqaGycUcSdtZ6w,28202,American,312
NC,2,_xczdepRHcB-4RktSA3xgw,28227,AllTypes,33
NC,2,MSePTzl6B8boCt2I3hgkMA,28203,NightLife,40
NC,2,Cn7By8dVw9xU_c2PnAYE9A,28105,NightLife,85
NC,2,Oa2dOUzRic8Hvgdh3EAFuw,28203,Italian,117
NC,2,tNXmUsva1BUEg5tTh08Png,28134,AllTypes,14
NC,2,rt_ILnt00CGWeleTr4CxlA,28202,Italian,93
NC,1,QDSPPfiwdCDkmpqu3Sshbw,28277,AllTypes,105
NC,2,Z0fLf1PQ1-KuF2Bb2vG-Aw,28277,Asian,219
NC,1,qOwuzNIM1tfY65MPOROmBw,28273,FastFood,34
NC,1,XGq8HDuCs6iMFaSttZ5xfw,28078,FastFood,44
NC,2,0AOXM-nZqXro6LAT4EKqpw,28277,Italian,176
NC,2,w2Mp69i6bKxhtl3FeQU0PA,28277,AllTypes,35
NC,1,6zEje3dvGN9lZg7oOhQxfw,28217,AllTypes,3
NC,1,nMu03dHOqfm1m9jEVg1l-w,28105,American,148
NC,2,i1YBOjQIG8XKQZuNPn1IKg,28105,AllTypes,48
NC,1,BW52sBPn1Hbeh3LPsGLFtA,28204,Mexican,699
NC,2,Iw_qZEDbHv9Jr4eC_2lfKA,28211,AllTypes,471
NC,2,uWac2oaYNOjBuI5a_5fq8Q,28027,Asian,158
NC,2,NL5HvWNxEx-9n_hagvxpeA,28205,NightLife,33
NC,2,cE8IX3c8V47cBou08KsklA,28213,AllTypes,10
NC,2,rffwxi_9qxrp20sHtEAopA,28277,Asian,82
NC,2,iy8WqEcmkVygsJ--QMK0Zw,28012,NightLife,51
NC,2,UTQmQNK82mBnRYmPLdK6MQ,28216,Asian,27
NC,1,9g0uiT69i5kcK_6hTPI1zw,28273,FastFood,15
NC,1,o3zG1_BPxpcNAsbqDgCjjQ,28277,American,20
NC,1,dllnxstabJ2rL2ytH96JPA,28226,FastFood,61
NC,2,fH6GxDUazIaEhz15TiFC9Q,28202,American,133
NC,2,6hkBh8U1iYrZHofoUykUgA,28027,FastFood,155
NC,2,jawWFUtSkemeqmqAxnAvhQ,28277,American,163
NC,1,xFw25DRFCY9W7Koc07xWpw,28216,FastFood,3
NC,1,jEyv3Z9DzhKZ_ko5SmmJhA,28079,FastFood,23
NC,2,2Nf2NqvfkrpCecdoB6-e2g,28273,Mexican,9
NC,1,HbtBWBIVGuwfes3grNM2Vw,28104,FastFood,24
NC,1,OopcnYw8obDsJc_do6vZOQ,28210,American,46
NC,2,5nws-cXSlaCAGoGZ37bQGg,28105,Mexican,35
NC,1,tsMhwVIQciCs-fy0ruFAng,28211,FastFood,33
NC,1,N8B8NLN29aDTQhATGZnqhw,28204,American,44
NC,1,oy1xwZL10JbATzRduOGB7g,28262,FastFood,4
NC,2,t3OyEIDjxX04Xl6KPAePgg,28226,Asian,13
NC,2,4jl0_Ny3wForCqs06DRzRg,28105,AllTypes,96
NC,1,fYlUfOfQarOIIjjQDeq6Lg,28262,Mexican,40
NC,1,RaZbpH72mw7uGzpOypAYig,28277,FastFood,13
NC,1,3BLfy6cbqF_tZt69HjXD9w,28202,American,171
NC,2,Oi6yKqB_EJFwSM3dnZphpg,28105,American,55
NC,2,a01hFcJmzxnfaxIUpAWIjw,28209,Italian,177
NC,2,b2V26WaTcJJgGxiAMBODAw,28217,AllTypes,90
NC,2,phJiywlkjztj9jQETBO-Uw,28277,Italian,110
NC,1,-pmmu39MjTD0ht6Jjf-gmw,28105,Italian,34
NC,1,uq_cgrcgLzDN6NbVWXHHgw,28277,FastFood,250
NC,3,P2pcwETgQ_adKXyso-SJ5g,28211,Asian,141
NC,1,DCr2GW5hIshIooQ91diaSg,28134,Asian,6
NC,2,wBphITYkmX7OFQ-QLTX9lA,28277,FastFood,170
NC,1,nSv-Ot05l--HHBmvtMyt8Q,28262,FastFood,3
NC,1,HfyLwcRwzz2RbdzNtIJh0g,28269,FastFood,25
NC,2,noX7tQCO-zYkJxVqoZ4u8g,28277,American,99
NC,2,jkVbWn8ILGFOPzp4hNb9Bw,28202,American,38
NC,3,RXRCqBXn_DBO7I_Fmfgfpg,28277,Italian,4
NC,1,aC5tYGPvkuN9on3_ssbv9A,28270,American,7
NC,2,r3KPqSZsr3ZL21NMbnAwWQ,28202,American,96
NC,1,sgjnJ0vgR1Ci2BwHLF7qhw,28215,FastFood,5
NC,2,VJEeG4WT3-jc3CT-WtZ9RQ,28205,AllTypes,6
NC,2,NKyOOV0iOQt1l892IzJfpg,28215,Italian,5
NC,1,RFD9YIpaeGLxzmUIGOJbWA,28202,American,42
NC,1,YKEoIFtS324Xn0NG9D2Mqg,28105,American,6
NC,1,GNnD7q4ACXi8GCv7x_Gifg,28216,FastFood,25
NC,2,Z4VFRu_1W4VTQdHi3vBsgg,28203,AllTypes,68
NC,2,m-6sg7ILvIl9JVUjdRyINw,28269,Asian,125
NC,2,W9-6X8ApMctzbEEv0L77qA,28205,NightLife,3
NC,2,yT6eYxCAGEgCk4DnROvzNQ,28105,AllTypes,12
NC,1,qkeqtJVAkqpK4ctGCOdyVg,28205,American,15
NC,2,2pjLeLgjPJYelEiuWFYB-g,28211,American,79
NC,1,agvoaiqarJmYy6du6IHFdw,28027,FastFood,21
NC,1,arqs_2jp70hxFmdqF6140g,28210,FastFood,8
NC,1,J5eWp8-VHKt5BLeFipSUdw,28210,American,62
NC,1,NIBS-T2hGFn5smlMAzU8Eg,28216,AllTypes,4
NC,2,rd3PEVYGnW3BOzC4z5oLKQ,28210,AllTypes,82
NC,2,xkKpuYznFSjqX91D4aZfHQ,28208,FastFood,125
NC,2,n4WSlbWa9rDNJk4uUKTpsw,28202,FastFood,25
NC,1,dep75TgD7HUZ2K9NYNRqgg,28202,American,42
NC,1,mX_Lpoen3117PmNP646rqQ,28202,Italian,13
NC,1,l9QnSzTOG8aKjksyNOTPWQ,28217,American,40
NC,1,IH4Z8izINZnewZ8Wabva5A,28204,AllTypes,50
NC,2,HK8rS73FGd_YA2oIRFKH3Q,28277,FastFood,90
NC,2,wf1wLAnFhxWRWQ7mzaYexA,28203,American,354
NC,2,EysktQ4NT0hhsvRJC7DhKQ,28205,AllTypes,12
NC,2,NswJRDwk7DyJFgjEWDAd9A,28204,FastFood,140
NC,2,bgBmyT2MZs-do8WFxJuRUg,28262,American,83
NC,1,nKZGZElAoCOII17e2xpXDA,28270,Asian,7
NC,1,uHeIhaozBhVKLO-bIfTgfA,28226,Mexican,33
NC,1,ajtJ9D2MCGOj81cld9KdeA,28203,FastFood,14
NC,2,FIldv1JR_LPqg1Xxk15TGw,28134,AllTypes,79
NC,1,ihEq4Q3iwrRr28iELQR0xA,28217,FastFood,69
NC,1,O7wbTu7MK4PM1ctRhtn-sw,28262,FastFood,43
NC,2,y2FMWeHfbxQADvcdV2ja2w,28203,American,533
NC,1,kYIF0DdQLxolA6sYFHHoig,28216,American,60
NC,2,-UIzHV-kFbb0YqA-jbfIDQ,28214,NightLife,25
NC,2,xJBX254ljrqlliVpFv3I8g,28202,American,36
NC,1,-Z3V-PVl038reSinnyefWw,28208,AllTypes,35
NC,1,Ng4RTC2nw7B1U25UdrMIXA,28104,American,7
NC,1,ExaVbfbM2en7MCCI1_qYnw,28203,Mexican,98
NC,1,qFpN1aaQMySzo-Hq-YYlNw,28277,American,116
NC,2,WJJFtykb2VAlKAkwsKhy7Q,28202,FastFood,148
NC,2,fQ3qIzyV44E0gIIWdtaUow,28105,AllTypes,39
NC,2,aVumvC9T3_X_cXh6mdrgWQ,28208,American,10
NC,3,slndywABScVDVUZYBS56lQ,28207,Italian,58
NC,1,hLA68cPbjMPaN599X8x1hQ,28105,AllTypes,52
NC,1,7n1Bdi7FBAD2MarrRy-ecQ,28208,Mexican,22
NC,2,h2fqHWVr6jmjqpwr3gELzg,28269,American,15
NC,1,zo8vy4HtpJl36MEUeGqGsA,28270,FastFood,3
NC,1,50TqjFmNyZqOgQEo1oeSaQ,28208,FastFood,30
NC,2,skZlWeK3P63VtlXXAcQ9KA,28205,Italian,145
NC,1,eC00lYO6VrAh_37XBYY4_g,28226,Mexican,9
NC,1,Y20ujp5YGJP5P4aWt456Cw,28273,Mexican,22
NC,1,o46H8M7GFOpphAWUO-Zx1Q,28213,Seafood,7
NC,2,stPGLQ8-zTCnAWcp-PgBGA,28277,FastFood,86
NC,2,KQof0faM47VWDoZ2BnwLIg,28203,Asian,44
NC,3,_4_Qn9WZVwofeaqjgQG2Zw,28202,American,196
NC,1,dt2JuMHepQgj07CtYqRLeg,28104,FastFood,18
NC,2,j5unzmdCDtkJyFrGPEF1qQ,28262,Seafood,35
NC,1,jQFGe3V9Nhs2CCEDkkNSDw,28227,Asian,5
NC,2,7SQRzfxsgeOPUEMOrJhMFg,28202,American,48
NC,2,f50FVbyXd8mPDysXTp9F7g,28105,American,25
NC,3,UWO2DlgF5rtnwsuluZCkJg,28216,American,34
NC,2,8Q_xQUTC1ZrBwWOlv7yCOg,28204,American,231
NC,1,MvMtfAjPb-u9dtvaZw9mUA,28210,AllTypes,37
NC,3,yF47bohD6GalW2R_JotZUg,28207,AllTypes,19
NC,1,R_OV5tjnajV2w4JsDM2juA,28262,American,42
NC,2,wfwIbtSalxJ7wlzUVDYFsQ,28210,Asian,73
NC,2,NkLcl20WOntD0cBp0yfjeA,28215,FastFood,6
NC,1,aj7NCTh1yVAPeaAuwWVydw,28227,Asian,8
NC,1,n2iWWQUFE8h11VMmb0Ib1g,28202,AllTypes,78
NC,2,y4Sf4gRZ_oYBLmwjtr1TUg,28079,American,9
NC,2,LloIdJMbazf7EGKI_K0B8w,28277,Italian,41
NC,1,sdkHQSN9vy__7ml44jvlCQ,28079,FastFood,18
NC,1,9weIbPadBiG4l5zCJAVpGQ,28277,FastFood,14
NC,1,d7f08UPNjON0LBnyCMfYCA,28203,Italian,9
NC,2,nKJERtWMwBF-eL3skiRiBw,28203,NightLife,48
NC,2,VU9WjRX0DfqodzAt27Z4gg,28273,AllTypes,9
NC,1,zhYjsLg01y17-oEHN6AFPQ,28202,NightLife,32
NC,3,oG7o3OyLTIfhZYtKYI5xhw,28202,American,45
NC,2,kET-QVVfV0nzqXipSULG6w,28202,AllTypes,74
NC,1,dzAJF6U4_l13XniKOPsWrQ,28027,Asian,45
NC,2,5gwk3RnooAftbzjjIsIkXQ,28204,American,4
NC,2,DMFYOSGcCliMFb_FAwQnDA,28202,American,213
NC,2,Txf_K5gcn3tfiwUWG6-PJg,28120,Italian,11
NC,1,3E-xF2ye-gU_HCpdZYlVfg,28262,American,8
NC,2,NQCUToLtPzvqyp0OT3pFJQ,28262,American,48
NC,1,7_CUNHSt93iZ396fh4kpuw,28211,FastFood,61
NC,1,ncrkmZc8VkcBjmjN-BDHBg,28217,American,5
NC,2,qHWMhZDU9_cXfaNCwG-sAQ,"Music Factory
Third Ward
Charlotte, NC 28206",NightLife,46
NC,2,BWRU1OGnkjQvqSDvrR1FnQ,28262,FastFood,38
NC,2,7vs3ealcrQfPH8xYgAek2A,28273,AllTypes,32
NC,1,NAG_v7sl8SNAcJdCNvQQ1A,28273,FastFood,30
NC,2,-wPCXTp-dagJvJY_iYzKFQ,28209,Seafood,30
NC,1,IoajGeQ7CLb9Dh4WH6j-lQ,28208,FastFood,47
NC,2,X21MFby16iSYdyf-Ywa6pg,28277,Seafood,69
NC,2,TbFwkVkKuhl0TBXN85w2ZA,28205,AllTypes,37
NC,1,fKoyvPd1eJOa9EcZ6sk4gA,28205,American,28
NC,1,d-BJXFy5-yEjPz9eP2yWgQ,28210,AllTypes,10
NC,1,Ytd34MWCwHzTBGH_Qf52WQ,28270,AllTypes,5
NC,2,0Pld-vw_vixjIPaI9G2EPA,28104,Asian,4
NC,2,EJHWMVmQHiv-2t7c6RV00w,28202,American,45
NC,1,mwxcQ1wR58HeBGF3LRTs3w,28104,AllTypes,3
NC,1,tdfJIAwKe0vyhyX0pKLxCg,28202,AllTypes,70
NC,2,-6j-KVPPX2xKjCruNO2HnQ,28209,FastFood,35
NC,1,zcz-j8EiGyClxrzZnBMieQ,28226,AllTypes,21
NC,2,uimRcvvt297N3Ef2hoqdfA,28277,American,14
NC,1,A9zq6dBgeRptXH2TsvFwOw,28012,FastFood,7
NC,1,olS4AXQTzT1OFx3wKAYv9Q,28012,FastFood,18
NC,2,P9JSjSIJ59d1ljbgtVUSXg,28105,AllTypes,7
NC,2,vFOgPc3Ib5wzejPhGqxM4Q,28217,AllTypes,186
NC,2,BqB7P_2SkevtNbWoIY5kCw,28203,Mexican,123
NC,2,N3zrgORGPLCnSlMRZTFbCA,28205,Asian,122
NC,1,PJuKGK3bKe4is2N0XrGFgA,28012,FastFood,20
NC,2,bfANvTlrA7cpgiRoYjAc0g,28211,American,31
NC,3,qsBypA01WgHsNc27OpDh6w,"Music Factory Blvd
Ste C-1
Third Ward
Charlotte, NC 28206",AllTypes,35
NC,2,1kdy1So4IGcVlglJtsfDeA,28273,AllTypes,10
NC,2,41PpH8THYsCDvhE57RTDEA,28204,Mexican,27
NC,1,gn5wC5MV28nF1LbkyMUamQ,28278,American,9
NC,2,RVNKewAqtl-LDFHGWFptfQ,28213,AllTypes,7
NC,2,HoXI4rnBrNP-7jngsmnnQA,28262,AllTypes,35
NC,1,c18sHlZzNyrBM1wk88RZbw,28273,FastFood,15
NC,3,BSarxqA5A-FsiBxG4dDCdw,28204,American,30
NC,2,T5dnODMsEXydjfX4lcH2XQ,28277,Asian,11
NC,2,9PusX3-2EKqB-yMdQqMU4Q,28203,AllTypes,17
NC,2,hWhkm0CBERtqa-EhTmpecA,28210,American,42
NC,2,xYS6JehNFXLET5ZRdN4E3Q,28204,NightLife,3
NC,2,rlRU1FtfYxMIXYHEjCUbjQ,28205,Seafood,6
NC,2,XdmkYETQdOr3n_grt6L2zA,28207,Mexican,17
NC,2,v6eGlG5bHeKliqMzHgcFaQ,28211,AllTypes,33
NC,3,K3oZnd6TVKMkef-LnLZYig,28277,Asian,7
NC,1,IFMGpLaESxQwoO9H4yp59A,28104,Mexican,9
NC,1,KdZMrO06w46riI5r4wjweg,28277,AllTypes,38
NC,1,2ew7Ol0Nxbk_AGAtHXnnMA,28208,American,39
NC,2,NETaLUX6PH9lxLCwzNgq1Q,28269,AllTypes,6
